"","REGION","DEPTH_BIN","OBS_YEAR","TOT_AREA_HA","tot.N","Response","Fish.grp","TAXONNAME","Size.bin","Size","Fxn.grp","pool.mean","pool.var","pool.se"
"2529","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Myripristis berndti","5 cmTL","(20,25]",NA,0,0,0
"2530","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Myripristis berndti","5 cmTL","(25,30]",NA,0,0,0
"2531","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Myripristis berndti","5 cmTL","(30,35]",NA,0,0,0
"2532","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Myripristis berndti","5 cmTL","(5,10]",NA,0,0,0
"2533","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Myripristis berndti","5 cmTL","[0,5]",NA,0,0,0
"2534","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Naso lituratus","10 cmTL","(10,20]",NA,0.00470437783836473,3.95788547267396e-07,0.000629117276242988
"2535","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Naso lituratus","10 cmTL","(20,30]",NA,0.0030796924268814,2.10928500469028e-07,0.000459269529218985
"2536","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Naso lituratus","10 cmTL","(30,40]",NA,4.40199498287896e-05,1.18432948748247e-09,3.44140885028569e-05
"2537","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Naso lituratus","10 cmTL","[0,10]",NA,0.000681341639939298,2.24899513325822e-07,0.000474235714941232
"2538","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Naso lituratus","5 cmTL","(10,15]",NA,0.00131293643537624,2.0104391164996e-07,0.000448379205193505
"2539","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Naso lituratus","5 cmTL","(15,20]",NA,0.0033914414029885,1.5127018851698e-07,0.000388934684127013
"2540","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Naso lituratus","5 cmTL","(20,25]",NA,0.00267007904762489,1.85578066434996e-07,0.000430787727813823
"2541","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Naso lituratus","5 cmTL","(25,30]",NA,0.000409613379256512,1.05715450164669e-08,0.000102818018928916
"2542","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Naso lituratus","5 cmTL","(30,35]",NA,1.63971103261017e-05,2.64754034812805e-10,1.62712640815889e-05
"2543","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Naso lituratus","5 cmTL","(35,40]",NA,2.76228395026879e-05,3.90067383044051e-10,1.97501236209815e-05
"2544","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Naso lituratus","5 cmTL","(5,10]",NA,0.000209861014522677,4.89939917104715e-09,6.99957082330563e-05
"2545","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Naso lituratus","5 cmTL","[0,5]",NA,0.000471480625416621,2.21052746279917e-07,0.000470162467961785
"2546","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Naso unicornis","10 cmTL","(10,20]",NA,0,0,0
"2547","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Naso unicornis","10 cmTL","(20,30]",NA,4.85836752091907e-05,1.2900426668394e-09,3.59171639587454e-05
"2548","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Naso unicornis","10 cmTL","(30,40]",NA,3.41704580241038e-05,1.15476903583641e-09,3.39818927641827e-05
"2549","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Naso unicornis","10 cmTL","(40,50]",NA,0,0,0
"2550","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Naso unicornis","10 cmTL","(50,60]",NA,0,0,0
"2551","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Naso unicornis","10 cmTL","[0,10]",NA,3.24377579120325e-05,1.04814163347708e-09,3.23750155749318e-05
"2552","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Naso unicornis","5 cmTL","(10,15]",NA,0,0,0
"2553","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Naso unicornis","5 cmTL","(15,20]",NA,0,0,0
"2554","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Naso unicornis","5 cmTL","(20,25]",NA,0,0,0
"2555","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Naso unicornis","5 cmTL","(25,30]",NA,4.85836752091907e-05,1.2900426668394e-09,3.59171639587454e-05
"2556","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Naso unicornis","5 cmTL","(30,35]",NA,3.41704580241038e-05,1.15476903583641e-09,3.39818927641827e-05
"2557","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Naso unicornis","5 cmTL","(35,40]",NA,0,0,0
"2558","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Naso unicornis","5 cmTL","(40,45]",NA,0,0,0
"2559","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Naso unicornis","5 cmTL","(45,50]",NA,0,0,0
"2560","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Naso unicornis","5 cmTL","(5,10]",NA,0,0,0
"2561","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Naso unicornis","5 cmTL","(50,55]",NA,0,0,0
"2562","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Naso unicornis","5 cmTL","(55,60]",NA,0,0,0
"2563","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Naso unicornis","5 cmTL","[0,5]",NA,3.24377579120325e-05,1.04814163347708e-09,3.23750155749318e-05
"2564","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Parupeneus barberinus","10 cmTL","(10,20]",NA,7.83813538193106e-05,3.1806547306307e-09,5.63972936463329e-05
"2565","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Parupeneus barberinus","10 cmTL","(20,30]",NA,0,0,0
"2566","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Parupeneus barberinus","10 cmTL","(30,40]",NA,0,0,0
"2567","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Parupeneus barberinus","5 cmTL","(10,15]",NA,4.6828896709896e-05,2.18707494130857e-09,4.67661730453602e-05
"2568","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Parupeneus barberinus","5 cmTL","(15,20]",NA,3.15524571094146e-05,9.93579789322132e-10,3.15211006997239e-05
"2569","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Parupeneus barberinus","5 cmTL","(20,25]",NA,0,0,0
"2570","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Parupeneus barberinus","5 cmTL","(25,30]",NA,0,0,0
"2571","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Parupeneus barberinus","5 cmTL","(35,40]",NA,0,0,0
"2572","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Plectropomus laevis","10 cmTL","(20,30]",NA,0,0,0
"2573","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Plectropomus laevis","10 cmTL","(30,40]",NA,0,0,0
"2574","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Plectropomus laevis","10 cmTL","(40,50]",NA,0,0,0
"2575","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Plectropomus laevis","10 cmTL","(50,60]",NA,0,0,0
"2576","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Plectropomus laevis","10 cmTL","(60,70]",NA,0,0,0
"2577","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Plectropomus laevis","10 cmTL","(70,80]",NA,0,0,0
"2578","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Plectropomus laevis","10 cmTL","(80,90]",NA,0,0,0
"2579","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Plectropomus laevis","10 cmTL","(90,100]",NA,0,0,0
"2580","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Plectropomus laevis","5 cmTL","(25,30]",NA,0,0,0
"2581","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Plectropomus laevis","5 cmTL","(30,35]",NA,0,0,0
"2582","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Plectropomus laevis","5 cmTL","(40,45]",NA,0,0,0
"2583","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Plectropomus laevis","5 cmTL","(45,50]",NA,0,0,0
"2584","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Plectropomus laevis","5 cmTL","(50,55]",NA,0,0,0
"2585","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Plectropomus laevis","5 cmTL","(55,60]",NA,0,0,0
"2586","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Plectropomus laevis","5 cmTL","(65,70]",NA,0,0,0
"2587","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Plectropomus laevis","5 cmTL","(70,75]",NA,0,0,0
"2588","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Plectropomus laevis","5 cmTL","(75,80]",NA,0,0,0
"2589","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Plectropomus laevis","5 cmTL","(85,90]",NA,0,0,0
"2590","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Plectropomus laevis","5 cmTL","(90,95]",NA,0,0,0
"2591","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Sargocentron tiere","10 cmTL","(10,20]",NA,0,0,0
"2592","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Sargocentron tiere","10 cmTL","(20,30]",NA,0,0,0
"2593","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Sargocentron tiere","10 cmTL","(30,40]",NA,0,0,0
"2594","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Sargocentron tiere","10 cmTL","[0,10]",NA,0,0,0
"2595","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Sargocentron tiere","5 cmTL","(10,15]",NA,0,0,0
"2596","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Sargocentron tiere","5 cmTL","(15,20]",NA,0,0,0
"2597","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Sargocentron tiere","5 cmTL","(20,25]",NA,0,0,0
"2598","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Sargocentron tiere","5 cmTL","(25,30]",NA,0,0,0
"2599","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Sargocentron tiere","5 cmTL","(30,35]",NA,0,0,0
"2600","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Sargocentron tiere","5 cmTL","(5,10]",NA,0,0,0
"2601","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Scarus frenatus","10 cmTL","(10,20]",NA,0,0,0
"2602","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Scarus frenatus","10 cmTL","(20,30]",NA,0,0,0
"2603","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Scarus frenatus","10 cmTL","(30,40]",NA,0,0,0
"2604","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Scarus frenatus","10 cmTL","(40,50]",NA,0,0,0
"2605","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Scarus frenatus","10 cmTL","[0,10]",NA,0,0,0
"2606","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Scarus frenatus","5 cmTL","(10,15]",NA,0,0,0
"2607","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Scarus frenatus","5 cmTL","(15,20]",NA,0,0,0
"2608","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Scarus frenatus","5 cmTL","(20,25]",NA,0,0,0
"2609","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Scarus frenatus","5 cmTL","(25,30]",NA,0,0,0
"2610","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Scarus frenatus","5 cmTL","(30,35]",NA,0,0,0
"2611","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Scarus frenatus","5 cmTL","(35,40]",NA,0,0,0
"2612","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Scarus frenatus","5 cmTL","(40,45]",NA,0,0,0
"2613","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Scarus frenatus","5 cmTL","(45,50]",NA,0,0,0
"2614","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Scarus frenatus","5 cmTL","(5,10]",NA,0,0,0
"2615","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Scarus globiceps","10 cmTL","(10,20]",NA,0,0,0
"2616","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Scarus globiceps","10 cmTL","(20,30]",NA,0,0,0
"2617","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Scarus globiceps","10 cmTL","(30,40]",NA,0,0,0
"2618","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Scarus globiceps","5 cmTL","(10,15]",NA,0,0,0
"2619","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Scarus globiceps","5 cmTL","(15,20]",NA,0,0,0
"2620","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Scarus globiceps","5 cmTL","(20,25]",NA,0,0,0
"2621","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Scarus globiceps","5 cmTL","(25,30]",NA,0,0,0
"2622","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Scarus globiceps","5 cmTL","(30,35]",NA,0,0,0
"2623","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Scarus niger","10 cmTL","(10,20]",NA,0,0,0
"2624","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Scarus niger","10 cmTL","(20,30]",NA,0,0,0
"2625","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Scarus niger","10 cmTL","(30,40]",NA,0,0,0
"2626","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Scarus niger","10 cmTL","(40,50]",NA,0,0,0
"2627","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Scarus niger","10 cmTL","[0,10]",NA,0,0,0
"2628","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Scarus niger","5 cmTL","(10,15]",NA,0,0,0
"2629","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Scarus niger","5 cmTL","(15,20]",NA,0,0,0
"2630","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Scarus niger","5 cmTL","(20,25]",NA,0,0,0
"2631","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Scarus niger","5 cmTL","(25,30]",NA,0,0,0
"2632","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Scarus niger","5 cmTL","(30,35]",NA,0,0,0
"2633","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Scarus niger","5 cmTL","(35,40]",NA,0,0,0
"2634","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Scarus niger","5 cmTL","(45,50]",NA,0,0,0
"2635","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Scarus niger","5 cmTL","(5,10]",NA,0,0,0
"2636","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Scarus oviceps","10 cmTL","(10,20]",NA,0,0,0
"2637","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Scarus oviceps","10 cmTL","(20,30]",NA,0,0,0
"2638","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Scarus oviceps","10 cmTL","(30,40]",NA,0,0,0
"2639","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Scarus oviceps","10 cmTL","[0,10]",NA,0,0,0
"2640","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Scarus oviceps","5 cmTL","(10,15]",NA,0,0,0
"2641","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Scarus oviceps","5 cmTL","(15,20]",NA,0,0,0
"2642","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Scarus oviceps","5 cmTL","(20,25]",NA,0,0,0
"2643","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Scarus oviceps","5 cmTL","(25,30]",NA,0,0,0
"2644","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Scarus oviceps","5 cmTL","(30,35]",NA,0,0,0
"2645","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Scarus oviceps","5 cmTL","(35,40]",NA,0,0,0
"2646","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Scarus oviceps","5 cmTL","(5,10]",NA,0,0,0
"2647","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Scarus psittacus","10 cmTL","(10,20]",NA,0.0047404696180243,2.25135852894365e-06,0.00150045277464626
"2648","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Scarus psittacus","10 cmTL","(20,30]",NA,0.000646942636448988,4.03498084997511e-08,0.000200872617595707
"2649","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Scarus psittacus","10 cmTL","(30,40]",NA,0,0,0
"2650","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Scarus psittacus","10 cmTL","[0,10]",NA,0.000805833963517839,1.05727866515669e-07,0.000325158217665906
"2651","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Scarus psittacus","5 cmTL","(10,15]",NA,0.00289810248846565,8.3216756380731e-07,0.000912232187443148
"2652","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Scarus psittacus","5 cmTL","(15,20]",NA,0.00184236712955865,5.0147281286508e-07,0.000708147451358176
"2653","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Scarus psittacus","5 cmTL","(20,25]",NA,0.000520847085117163,3.22848687192157e-08,0.00017967990627562
"2654","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Scarus psittacus","5 cmTL","(25,30]",NA,0.000126095551331824,4.9848765278325e-09,7.06036580343576e-05
"2655","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Scarus psittacus","5 cmTL","(30,35]",NA,0,0,0
"2656","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Scarus psittacus","5 cmTL","(5,10]",NA,0.000805833963517839,1.05727866515669e-07,0.000325158217665906
"2657","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Scarus psittacus","5 cmTL","[0,5]",NA,0,0,0
"2658","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Scarus rubroviolaceus","10 cmTL","(10,20]",NA,0,0,0
"2659","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Scarus rubroviolaceus","10 cmTL","(20,30]",NA,0,0,0
"2660","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Scarus rubroviolaceus","10 cmTL","(30,40]",NA,0,0,0
"2661","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Scarus rubroviolaceus","10 cmTL","(40,50]",NA,0,0,0
"2662","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Scarus rubroviolaceus","10 cmTL","(50,60]",NA,0,0,0
"2663","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Scarus rubroviolaceus","10 cmTL","(60,70]",NA,0,0,0
"2664","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Scarus rubroviolaceus","10 cmTL","[0,10]",NA,0,0,0
"2665","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Scarus rubroviolaceus","5 cmTL","(10,15]",NA,0,0,0
"2666","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Scarus rubroviolaceus","5 cmTL","(15,20]",NA,0,0,0
"2667","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Scarus rubroviolaceus","5 cmTL","(20,25]",NA,0,0,0
"2668","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Scarus rubroviolaceus","5 cmTL","(25,30]",NA,0,0,0
"2669","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Scarus rubroviolaceus","5 cmTL","(30,35]",NA,0,0,0
"2670","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Scarus rubroviolaceus","5 cmTL","(35,40]",NA,0,0,0
"2671","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Scarus rubroviolaceus","5 cmTL","(40,45]",NA,0,0,0
"2672","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Scarus rubroviolaceus","5 cmTL","(45,50]",NA,0,0,0
"2673","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Scarus rubroviolaceus","5 cmTL","(5,10]",NA,0,0,0
"2674","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Scarus rubroviolaceus","5 cmTL","(50,55]",NA,0,0,0
"2675","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Scarus rubroviolaceus","5 cmTL","(55,60]",NA,0,0,0
"2676","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Scarus rubroviolaceus","5 cmTL","(60,65]",NA,0,0,0
"2677","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Scarus rubroviolaceus","5 cmTL","(65,70]",NA,0,0,0
"2678","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Scarus rubroviolaceus","5 cmTL","[0,5]",NA,0,0,0
"2679","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Scarus schlegeli","10 cmTL","(10,20]",NA,0.00056597982865087,2.57161058092557e-08,0.000160362420190192
"2680","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Scarus schlegeli","10 cmTL","(20,30]",NA,0.000274019530348898,7.07417924413638e-09,8.41081401776093e-05
"2681","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Scarus schlegeli","10 cmTL","(30,40]",NA,7.35390163844215e-05,2.05174974638096e-09,4.52962442856023e-05
"2682","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Scarus schlegeli","10 cmTL","[0,10]",NA,0,0,0
"2683","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Scarus schlegeli","5 cmTL","(10,15]",NA,0.000214810041284126,6.82838463200158e-09,8.26340403949945e-05
"2684","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Scarus schlegeli","5 cmTL","(15,20]",NA,0.000351169787366744,2.42242708402695e-08,0.000155641481746575
"2685","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Scarus schlegeli","5 cmTL","(20,25]",NA,0.000206190283309398,5.38347584942143e-09,7.33721735361672e-05
"2686","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Scarus schlegeli","5 cmTL","(25,30]",NA,6.78292470395008e-05,8.89454721386406e-10,2.98237274898093e-05
"2687","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Scarus schlegeli","5 cmTL","(30,35]",NA,7.35390163844215e-05,2.05174974638096e-09,4.52962442856023e-05
"2688","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Scarus schlegeli","5 cmTL","(35,40]",NA,0,0,0
"2689","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Scarus schlegeli","5 cmTL","(5,10]",NA,0,0,0
"2690","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Scarus schlegeli","5 cmTL","[0,5]",NA,0,0,0
"2691","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Siganus argenteus","10 cmTL","(10,20]",NA,0.000193632595469921,3.70809168174136e-08,0.000192564058997035
"2692","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Siganus argenteus","10 cmTL","(20,30]",NA,4.6828896709896e-05,2.18707494130857e-09,4.67661730453602e-05
"2693","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Siganus argenteus","10 cmTL","(30,40]",NA,0,0,0
"2694","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Siganus argenteus","10 cmTL","[0,10]",NA,0,0,0
"2695","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Siganus argenteus","5 cmTL","(10,15]",NA,0,0,0
"2696","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Siganus argenteus","5 cmTL","(15,20]",NA,0.000193632595469921,3.70809168174136e-08,0.000192564058997035
"2697","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Siganus argenteus","5 cmTL","(20,25]",NA,4.6828896709896e-05,2.18707494130857e-09,4.67661730453602e-05
"2698","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Siganus argenteus","5 cmTL","(30,35]",NA,0,0,0
"2699","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Siganus argenteus","5 cmTL","(35,40]",NA,0,0,0
"2700","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Siganus argenteus","5 cmTL","(5,10]",NA,0,0,0
"2701","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Siganus argenteus","5 cmTL","[0,5]",NA,0,0,0
"2702","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Siganus spinus","10 cmTL","(10,20]",NA,0,0,0
"2703","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Siganus spinus","10 cmTL","[0,10]",NA,0,0,0
"2704","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Siganus spinus","5 cmTL","(10,15]",NA,0,0,0
"2705","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Siganus spinus","5 cmTL","(15,20]",NA,0,0,0
"2706","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Siganus spinus","5 cmTL","(5,10]",NA,0,0,0
"2707","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Variola louti","10 cmTL","(10,20]",NA,0,0,0
"2708","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Variola louti","10 cmTL","(20,30]",NA,0,0,0
"2709","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Variola louti","10 cmTL","(30,40]",NA,0,0,0
"2710","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Variola louti","10 cmTL","(40,50]",NA,0,0,0
"2711","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Variola louti","10 cmTL","(50,60]",NA,0,0,0
"2712","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Variola louti","10 cmTL","(60,70]",NA,0,0,0
"2713","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Variola louti","10 cmTL","(70,80]",NA,0,0,0
"2714","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Variola louti","10 cmTL","[0,10]",NA,0,0,0
"2715","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Variola louti","5 cmTL","(10,15]",NA,0,0,0
"2716","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Variola louti","5 cmTL","(15,20]",NA,0,0,0
"2717","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Variola louti","5 cmTL","(20,25]",NA,0,0,0
"2718","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Variola louti","5 cmTL","(25,30]",NA,0,0,0
"2719","MARIAN","Mid",2011,5642.44252183,121,"abund_m2","priority","Variola louti","5 cmTL","(30,35]",NA,0,0,0
